episode,policy,ttl,width_deg,speed,detection_prob,certificate_noise,tp,fp,fn,tn,precision,recall,f1,occluded_keep_rate,stale_clear_absence_rate,clear_exists_missing_rate,occlusion_survival_rate,deletion_events
692,certificate,3,30.0,1.0,0.96,1.25,2066,5,21,148,0.9975857073877354,0.9899377096310493,0.9937469937469937,0.9668874172185431,0.032679738562091505,0.0006743088334457181,1.0,2
693,certificate,3,30.0,1.0,0.96,1.25,1751,60,66,363,0.9668691330756488,0.9636763896532746,0.9652701212789415,0.8708414872798435,0.14184397163120568,0.0,1.0,8
694,certificate,3,30.0,1.0,0.96,1.25,1819,36,17,368,0.9805929919137466,0.9907407407407407,0.9856407477648333,0.9664031620553359,0.0891089108910891,0.0,1.0,5
695,certificate,3,30.0,1.0,0.96,1.25,1829,22,40,349,0.9881145326850351,0.9785981808453719,0.9833333333333334,0.9196787148594378,0.05929919137466307,0.0,1.0,5
696,certificate,3,30.0,1.0,0.96,1.25,1675,52,23,490,0.9698899826288361,0.9864546525323911,0.9781021897810218,0.9534883720930233,0.0959409594095941,0.0008163265306122449,1.0,7
697,certificate,3,30.0,1.0,0.96,1.25,2142,3,35,60,0.9986013986013986,0.9839228295819936,0.991207774178621,0.9394463667820069,0.047619047619047616,0.0,1.0,1
698,certificate,3,30.0,1.0,0.96,1.25,1944,15,56,225,0.9923430321592649,0.972,0.9820661783278605,0.89272030651341,0.0625,0.0,1.0,3
699,certificate,3,30.0,1.0,0.96,1.25,1796,33,117,294,0.981957353745216,0.9388395190799791,0.9599144842330305,0.7958115183246073,0.10091743119266056,0.0,1.0,7
700,certificate,3,30.0,1.0,0.96,1.25,1981,21,58,180,0.9895104895104895,0.971554683668465,0.9804503835684237,0.8882466281310212,0.1044776119402985,0.0,1.0,3
701,certificate,3,30.0,1.0,0.96,1.25,2083,9,20,128,0.995697896749522,0.990489776509748,0.9930870083432659,0.970125786163522,0.06569343065693431,0.0006816632583503749,1.0,3
702,certificate,3,30.0,1.0,0.96,1.25,1960,16,17,247,0.9919028340080972,0.9914011127971675,0.9916519099418164,0.9715370018975332,0.060836501901140684,0.001379310344827586,1.0,5
703,certificate,3,30.0,1.0,0.96,1.25,1925,12,25,278,0.9938048528652556,0.9871794871794872,0.9904810908155389,0.9573712255772646,0.041379310344827586,0.0007209805335255948,1.0,4
704,certificate,3,30.0,1.0,0.96,1.25,1970,12,17,241,0.9939455095862765,0.9914443885254152,0.9926933736457546,0.9653767820773931,0.04743083003952569,0.0,1.0,4
705,certificate,3,30.0,1.0,0.96,1.25,1913,61,45,221,0.9690982776089159,0.9770173646578141,0.9730417090539166,0.9075975359342916,0.21631205673758866,0.0,1.0,5
706,certificate,3,30.0,1.0,0.96,1.25,1844,37,48,311,0.9803296119085593,0.9746300211416491,0.977471508083753,0.9113207547169812,0.10632183908045977,0.0007342143906020558,1.0,6
707,certificate,3,30.0,1.0,0.96,1.25,1865,28,25,322,0.9852086634970946,0.9867724867724867,0.9859899550621201,0.9530956848030019,0.08,0.0,1.0,6
708,certificate,3,30.0,1.0,0.96,1.25,1808,44,19,369,0.9762419006479481,0.9896004378762999,0.9828757814623539,0.9606126914660832,0.10653753026634383,0.00072992700729927,1.0,6
709,certificate,3,30.0,1.0,0.96,1.25,1707,26,8,499,0.9849971148297749,0.99533527696793,0.990139211136891,0.9814814814814815,0.049523809523809526,0.0,1.0,7
710,certificate,3,30.0,1.0,0.96,1.25,2169,3,21,47,0.9986187845303868,0.9904109589041096,0.9944979367262724,0.9626998223801065,0.06,0.0,1.0,1
711,certificate,3,30.0,1.0,0.96,1.25,1841,48,14,337,0.9745897300158815,0.9924528301886792,0.9834401709401709,0.9755671902268761,0.12467532467532468,0.0,1.0,6
712,certificate,3,30.0,1.0,0.96,1.25,1869,24,26,321,0.9873217115689382,0.9862796833773088,0.9868004223864837,0.9447983014861996,0.06956521739130435,0.0,1.0,5
713,certificate,3,30.0,1.0,0.96,1.25,1913,19,75,233,0.9901656314699793,0.9622736418511066,0.9760204081632654,0.8606870229007634,0.07539682539682539,0.001366120218579235,1.0,3
714,certificate,3,30.0,1.0,0.96,1.25,1967,19,17,237,0.9904330312185297,0.9914314516129032,0.9909319899244333,0.971042471042471,0.07421875,0.001364256480218281,1.0,3
715,certificate,3,30.0,1.0,0.96,1.25,1709,69,14,448,0.9611923509561305,0.991874637260592,0.9762924878606114,0.9683698296836983,0.13346228239845262,0.0007621951219512195,1.0,8
716,certificate,3,30.0,1.0,0.96,1.25,2009,48,33,150,0.9766650461837627,0.9838393731635652,0.9802390827030983,0.9337349397590361,0.24242424242424243,0.0,1.0,3
717,certificate,3,30.0,1.0,0.96,1.25,2081,9,23,127,0.9956937799043062,0.9890684410646388,0.9923700524558894,0.9593639575971732,0.0661764705882353,0.0,1.0,3
718,certificate,3,30.0,1.0,0.96,1.25,1936,15,22,267,0.9923116350589442,0.9887640449438202,0.9905346635968277,0.9635416666666666,0.05319148936170213,0.000723589001447178,1.0,5
719,certificate,3,30.0,1.0,0.96,1.25,2001,38,16,185,0.9813634134379597,0.9920674268715914,0.9866863905325443,0.9718045112781954,0.17040358744394618,0.0006734006734006734,1.0,4
720,certificate,3,30.0,1.0,0.96,1.25,1665,96,34,445,0.9454855195911414,0.9799882283696292,0.9624277456647399,0.9298245614035088,0.17744916820702403,0.0016090104585679806,1.0,8
721,ttl_short,3,42.0,1.0,0.96,1.25,1269,9,640,322,0.9929577464788732,0.6647459402828706,0.7963602133668026,0.13783783783783785,0.027190332326283987,0.001710863986313088,0.9285714285714286,37
722,ttl_short,3,42.0,1.0,0.96,1.25,1292,12,603,333,0.99079754601227,0.6817941952506597,0.8077524226320726,0.14589235127478753,0.034782608695652174,0.0,1.0,38
723,ttl_short,3,42.0,1.0,0.96,1.25,1331,12,652,245,0.9910647803425168,0.6712052445789208,0.8003607937462416,0.14790575916230367,0.04669260700389105,0.0008203445447087777,1.0,43
724,ttl_short,3,42.0,1.0,0.96,1.25,1209,11,619,401,0.990983606557377,0.6613785557986871,0.7933070866141732,0.12375533428165007,0.02669902912621359,0.0026666666666666666,0.88,33
725,ttl_short,3,42.0,1.0,0.96,1.25,1394,12,632,202,0.9914651493598862,0.6880552813425469,0.8123543123543124,0.1522911051212938,0.056074766355140186,0.002336448598130841,0.9411764705882353,42
726,ttl_short,3,42.0,1.0,0.96,1.25,1277,13,516,434,0.9899224806201551,0.7122141662018963,0.8284138825819007,0.18630573248407642,0.029082774049217,0.004291845493562232,0.8918918918918919,44
727,ttl_short,3,42.0,1.0,0.96,1.25,1286,15,579,360,0.9884704073789393,0.689544235924933,0.8123815540113708,0.15373352855051245,0.04,0.0008460236886632825,0.9705882352941176,40
728,ttl_short,3,42.0,1.0,0.96,1.25,1339,10,556,335,0.9925871015567087,0.7065963060686016,0.8255240443896424,0.14791987673343607,0.028985507246376812,0.002407704654895666,0.9629629629629629,35
729,ttl_short,3,42.0,1.0,0.96,1.25,1068,21,563,588,0.9807162534435262,0.6548129981606376,0.7852941176470588,0.12577639751552794,0.034482758620689655,0.0,1.0,33
730,ttl_short,3,42.0,1.0,0.96,1.25,1274,12,605,349,0.9906687402799378,0.6780202235231506,0.8050552922590837,0.12081513828238719,0.0332409972299169,0.0008389261744966443,0.9523809523809523,32
731,ttl_short,3,42.0,1.0,0.96,1.25,1430,3,680,127,0.9979064898813678,0.6777251184834123,0.8072255151001976,0.12724935732647816,0.023076923076923078,0.0007507507507507507,1.0,34
732,ttl_short,3,42.0,1.0,0.96,1.25,1288,8,622,322,0.9938271604938271,0.6743455497382199,0.8034934497816594,0.12411847672778561,0.024242424242424242,0.0008326394671107411,0.9523809523809523,32
733,ttl_short,3,42.0,1.0,0.96,1.25,1384,7,541,308,0.9949676491732566,0.7189610389610389,0.8347406513872135,0.16563467492260062,0.022222222222222223,0.001563721657544957,0.9629629629629629,37
734,ttl_short,3,42.0,1.0,0.96,1.25,1205,18,582,435,0.9852820932134096,0.6743144935646335,0.8006644518272426,0.14032496307237813,0.039735099337748346,0.0,1.0,36
735,ttl_short,3,42.0,1.0,0.96,1.25,1356,9,633,242,0.9934065934065934,0.6817496229260935,0.8085867620751341,0.14246947082767977,0.035856573705179286,0.0007987220447284345,0.967741935483871,37
736,ttl_short,3,42.0,1.0,0.96,1.25,1426,6,569,239,0.9958100558659218,0.7147869674185464,0.8322147651006713,0.15476190476190477,0.024489795918367346,0.0007558578987150416,1.0,37
737,ttl_short,3,42.0,1.0,0.96,1.25,1470,9,591,170,0.9939148073022313,0.7132459970887919,0.8305084745762712,0.15834522111269614,0.05027932960893855,0.0007352941176470588,0.96875,40
738,ttl_short,3,42.0,1.0,0.96,1.25,1286,13,599,342,0.9899923017705927,0.6822281167108754,0.8077889447236182,0.15482954545454544,0.036619718309859155,0.003386960203217612,0.9411764705882353,41
739,ttl_short,3,42.0,1.0,0.96,1.25,1501,6,597,136,0.9960185799601858,0.715443279313632,0.8327323162274619,0.1619718309859155,0.04225352112676056,0.001440922190201729,0.9714285714285714,40
740,ttl_short,3,42.0,1.0,0.96,1.25,1412,6,652,170,0.995768688293371,0.6841085271317829,0.8110281447443997,0.14398943196829592,0.03409090909090909,0.00306044376434583,0.9375,39
741,ttl_short,3,42.0,1.0,0.96,1.25,1527,3,634,76,0.9980392156862745,0.7066173068024063,0.8274180438905446,0.18846153846153846,0.0379746835443038,0.000724112961622013,0.9791666666666666,50
742,ttl_short,3,42.0,1.0,0.96,1.25,1311,14,541,374,0.9894339622641509,0.7078833693304536,0.8253068932955617,0.1492063492063492,0.03608247422680412,0.004091653027823241,0.8461538461538461,36
743,ttl_short,3,42.0,1.0,0.96,1.25,1379,6,700,155,0.9956678700361011,0.6632996632996633,0.7961893764434179,0.14145141451414514,0.037267080745341616,0.001579778830963665,0.9473684210526315,41
744,ttl_short,3,42.0,1.0,0.96,1.25,1499,3,644,94,0.9980026631158455,0.6994867008866076,0.8224965706447188,0.16449086161879894,0.030927835051546393,0.002904865649963689,0.925,44
745,ttl_short,3,42.0,1.0,0.96,1.25,1390,6,663,181,0.995702005730659,0.6770579639551876,0.8060307335459553,0.14728682170542637,0.03208556149732621,0.0023455824863174357,0.9090909090909091,40
746,ttl_short,3,42.0,1.0,0.96,1.25,1336,12,568,324,0.9910979228486647,0.7016806722689075,0.8216482164821648,0.16740088105726872,0.03571428571428571,0.0008176614881439084,1.0,43
747,ttl_short,3,42.0,1.0,0.96,1.25,1338,15,679,208,0.9889135254988913,0.6633614278631631,0.7940652818991099,0.12724935732647816,0.06726457399103139,0.0,1.0,38
748,ttl_short,3,42.0,1.0,0.96,1.25,1389,11,618,222,0.9921428571428571,0.6920777279521674,0.8153800997945406,0.14125874125874127,0.04721030042918455,0.0030959752321981426,0.8787878787878788,38
749,ttl_short,3,42.0,1.0,0.96,1.25,1371,9,562,298,0.9934782608695653,0.7092602172788411,0.8276486568065199,0.1458966565349544,0.029315960912052116,0.0,1.0,36
750,ttl_short,3,42.0,1.0,0.96,1.25,1213,18,480,529,0.9853777416734363,0.7164796219728293,0.8296853625170999,0.16433566433566432,0.03290676416819013,0.001784121320249777,0.9310344827586207,38
751,ttl_short,3,42.0,1.0,0.96,1.25,1229,12,505,494,0.9903303787268332,0.7087658592848904,0.826218487394958,0.17647058823529413,0.023715415019762844,0.00089126559714795,0.9655172413793104,39
752,ttl_short,3,42.0,1.0,0.96,1.25,1264,9,636,331,0.992930086410055,0.6652631578947369,0.7967223447841161,0.12448132780082988,0.026470588235294117,0.002548853016142736,1.0,33
753,ttl_short,3,42.0,1.0,0.96,1.25,1333,10,682,215,0.992553983618764,0.6615384615384615,0.7939249553305538,0.13409961685823754,0.044444444444444446,0.003246753246753247,0.9375,39
754,ttl_short,3,42.0,1.0,0.96,1.25,1287,9,549,395,0.9930555555555556,0.7009803921568627,0.82183908045977,0.18479880774962743,0.022277227722772276,0.0017167381974248926,0.9736842105263158,45
755,ttl_short,3,42.0,1.0,0.96,1.25,1576,3,628,33,0.9981000633312223,0.7150635208711433,0.8332011630980702,0.16821192052980133,0.08333333333333333,0.0,1.0,43
756,ttl_short,3,42.0,1.0,0.96,1.25,1508,5,636,91,0.9966953073364178,0.7033582089552238,0.8247197156138911,0.15824468085106383,0.052083333333333336,0.0021551724137931034,0.9444444444444444,42
757,ttl_short,3,42.0,1.0,0.96,1.25,1392,11,630,207,0.99215965787598,0.6884272997032641,0.8128467153284672,0.13535911602209943,0.05045871559633028,0.0030816640986132513,0.9333333333333333,38
758,ttl_short,3,42.0,1.0,0.96,1.25,1288,6,535,411,0.9953632148377125,0.7065277015907844,0.8264356753288419,0.16352201257861634,0.014388489208633094,0.002527379949452401,0.9,37
759,ttl_short,3,42.0,1.0,0.96,1.25,1287,18,582,353,0.9862068965517241,0.6886035313001605,0.8109640831758034,0.14411764705882352,0.04851752021563342,0.0,1.0,39
760,ttl_short,3,42.0,1.0,0.96,1.25,1231,6,555,448,0.9951495553759094,0.6892497200447928,0.8144227588488255,0.15701219512195122,0.013215859030837005,0.0017699115044247787,0.9666666666666667,37
761,ttl_short,3,42.0,1.0,0.96,1.25,1470,6,675,89,0.9959349593495935,0.6853146853146853,0.8119304059652029,0.12255541069100391,0.06315789473684211,0.001451378809869376,0.92,34
762,ttl_short,3,42.0,1.0,0.96,1.25,1167,14,605,454,0.9881456392887383,0.6585778781038375,0.7903826616999662,0.1282420749279539,0.029914529914529916,0.0,1.0,35
763,ttl_short,3,42.0,1.0,0.96,1.25,1252,15,594,379,0.9881610102604578,0.6782231852654388,0.8043687761002248,0.10166919575113809,0.03807106598984772,0.0016849199663016006,1.0,28
764,ttl_short,3,42.0,1.0,0.96,1.25,1437,5,562,236,0.9965325936199723,0.7188594297148574,0.8352223190932868,0.16167664670658682,0.02074688796680498,0.0015026296018031556,0.9375,37
765,ttl_short,3,42.0,1.0,0.96,1.25,1282,18,558,382,0.9861538461538462,0.6967391304347826,0.8165605095541401,0.15757575757575756,0.045,0.001694915254237288,0.967741935483871,41
766,ttl_short,3,42.0,1.0,0.96,1.25,1393,9,611,227,0.9935805991440799,0.6951097804391217,0.8179682912507341,0.14545454545454545,0.038135593220338986,0.0,1.0,38
767,ttl_short,3,42.0,1.0,0.96,1.25,1349,14,522,355,0.9897285399853265,0.721004810261892,0.8342609771181199,0.17543859649122806,0.037940379403794036,0.0040192926045016075,0.9090909090909091,41
768,ttl_short,3,42.0,1.0,0.96,1.25,1435,3,660,142,0.997913769123783,0.684964200477327,0.8123407868666855,0.124,0.020689655172413793,0.0022304832713754648,0.8846153846153846,31
769,ttl_short,3,42.0,1.0,0.96,1.25,1174,16,561,489,0.9865546218487395,0.676657060518732,0.8027350427350428,0.13446676970633695,0.031683168316831684,0.0009191176470588235,1.0,35
770,ttl_short,3,42.0,1.0,0.96,1.25,1284,9,613,334,0.9930394431554525,0.6768581971534001,0.8050156739811912,0.14165497896213183,0.026239067055393587,0.0008445945945945946,1.0,37
771,ttl_short,3,42.0,1.0,0.96,1.25,1447,12,541,240,0.9917751884852639,0.7278672032193159,0.8395706411372207,0.17151607963246554,0.047619047619047616,0.0,1.0,42
772,ttl_short,3,42.0,1.0,0.96,1.25,1307,3,605,325,0.9977099236641221,0.6835774058577406,0.8112973308504035,0.1564245810055866,0.009146341463414634,0.0008361204013377926,1.0,39
773,ttl_short,3,42.0,1.0,0.96,1.25,1243,7,572,418,0.9944,0.6848484848484848,0.8110929853181076,0.1308980213089802,0.01647058823529412,0.0008635578583765112,1.0,32
774,ttl_short,3,42.0,1.0,0.96,1.25,1334,11,647,248,0.9918215613382899,0.6733972741039879,0.8021647624774504,0.12920592193808883,0.04247104247104247,0.0,1.0,37
775,ttl_short,3,42.0,1.0,0.96,1.25,1474,3,641,122,0.997968855788761,0.6969267139479906,0.8207126948775056,0.158311345646438,0.024,0.002210759027266028,1.0,41
776,ttl_short,3,42.0,1.0,0.96,1.25,1375,12,529,324,0.9913482335976929,0.7221638655462185,0.8356122759039805,0.1700787401574803,0.03571428571428571,0.0015760441292356187,0.9375,40
777,ttl_short,3,42.0,1.0,0.96,1.25,1409,6,611,214,0.9957597173144876,0.6975247524752475,0.8203784570596797,0.17029972752043596,0.02727272727272727,0.0015552099533437014,0.9743589743589743,44
778,ttl_short,3,42.0,1.0,0.96,1.25,1391,10,563,276,0.9928622412562456,0.7118730808597749,0.829210134128167,0.1456752655538695,0.03496503496503497,0.0,1.0,36
779,ttl_short,3,42.0,1.0,0.96,1.25,1320,9,575,336,0.9932279909706546,0.6965699208443272,0.8188585607940447,0.1339421613394216,0.02608695652173913,0.004846526655896607,0.8148148148148148,33
780,ttl_short,3,42.0,1.0,0.96,1.25,1288,6,498,448,0.9953632148377125,0.7211646136618141,0.8363636363636363,0.1777408637873754,0.013215859030837005,0.002533783783783784,0.9354838709677419,39
781,ttl_short,3,42.0,1.0,0.96,1.25,1427,6,677,130,0.9958129797627355,0.6782319391634981,0.8068985015549901,0.1346153846153846,0.04411764705882353,0.0015105740181268882,0.9354838709677419,37
782,ttl_short,3,42.0,1.0,0.96,1.25,1450,5,665,120,0.9965635738831615,0.6855791962174941,0.8123249299719889,0.13671875,0.04,0.0014847809948032665,1.0,37
783,ttl_short,3,42.0,1.0,0.96,1.25,1302,9,566,363,0.9931350114416476,0.6970021413276232,0.8191255111670337,0.16172106824925817,0.024193548387096774,0.0008375209380234506,0.9696969696969697,39
784,ttl_short,3,42.0,1.0,0.96,1.25,1335,18,538,349,0.9866962305986696,0.7127602776294715,0.8276503409795413,0.14896988906497624,0.04904632152588556,0.0008051529790660225,1.0,38
785,ttl_short,3,42.0,1.0,0.96,1.25,1482,9,574,175,0.993963782696177,0.7208171206225681,0.8356357485198759,0.1588235294117647,0.04891304347826087,0.0014534883720930232,1.0,39
786,ttl_short,3,42.0,1.0,0.96,1.25,1390,8,598,244,0.994277539341917,0.6991951710261569,0.8210277613703484,0.16292134831460675,0.031746031746031744,0.001567398119122257,1.0,43
787,ttl_short,3,42.0,1.0,0.96,1.25,1303,6,580,351,0.9954163483575248,0.6919808815719597,0.8164160401002506,0.13967310549777118,0.01680672268907563,0.0008264462809917355,0.9629629629629629,34
788,ttl_short,3,42.0,1.0,0.96,1.25,1331,15,572,322,0.9888558692421991,0.6994219653179191,0.8193290243151741,0.1607669616519174,0.04451038575667656,0.0024489795918367346,0.96875,39
789,ttl_short,3,42.0,1.0,0.96,1.25,1201,15,549,475,0.9876644736842105,0.6862857142857143,0.8098449089683075,0.12898089171974522,0.030612244897959183,0.0017825311942959,0.9565217391304348,32
790,ttl_short,3,42.0,1.0,0.96,1.25,1357,17,533,333,0.987627365356623,0.717989417989418,0.8314950980392156,0.18778625954198475,0.04857142857142857,0.0008097165991902834,0.975,47
791,ttl_short,3,42.0,1.0,0.96,1.25,1437,9,616,178,0.9937759336099585,0.69995129079396,0.8213775364389826,0.1589041095890411,0.0481283422459893,0.0015117157974300832,0.9444444444444444,42
792,ttl_short,3,42.0,1.0,0.96,1.25,1099,12,591,538,0.9891989198919892,0.6502958579881657,0.7847197429489468,0.12238805970149254,0.02181818181818182,0.0029411764705882353,0.9523809523809523,32
793,ttl_short,3,42.0,1.0,0.96,1.25,1458,8,546,228,0.9945429740791268,0.7275449101796407,0.8403458213256484,0.19674556213017752,0.03389830508474576,0.002259036144578313,0.9302325581395349,48
794,ttl_short,3,42.0,1.0,0.96,1.25,1483,6,573,178,0.9959704499664204,0.7213035019455253,0.8366713681241185,0.14156626506024098,0.03260869565217391,0.0021551724137931034,0.9642857142857143,34
795,ttl_short,3,42.0,1.0,0.96,1.25,1540,6,600,94,0.9961190168175937,0.719626168224299,0.835594139989148,0.1763085399449036,0.06,0.0014144271570014145,0.972972972972973,43
796,ttl_short,3,42.0,1.0,0.96,1.25,1350,9,619,262,0.9933774834437086,0.6856272219400711,0.8112980769230768,0.1550068587105624,0.033210332103321034,0.0024193548387096775,0.9444444444444444,41
797,ttl_short,3,42.0,1.0,0.96,1.25,1358,7,608,267,0.9948717948717949,0.6907426246185148,0.8153707595316722,0.15126050420168066,0.025547445255474453,0.001597444089456869,0.9375,39
798,ttl_short,3,42.0,1.0,0.96,1.25,1439,15,603,183,0.9896836313617606,0.7047012732615083,0.8232265446224256,0.1568627450980392,0.07575757575757576,0.0007530120481927711,0.972972972972973,43
799,ttl_short,3,42.0,1.0,0.96,1.25,1399,0,685,156,1.0,0.6713051823416507,0.803330462245191,0.14518147684605756,0.0,0.0015564202334630351,0.96875,39
800,ttl_short,3,42.0,1.0,0.96,1.25,1383,11,583,263,0.9921090387374462,0.7034587995930824,0.8232142857142858,0.1555232558139535,0.040145985401459854,0.001564945226917058,0.967741935483871,40
801,ttl_short,3,42.0,1.0,0.96,1.25,1276,15,560,389,0.9883810999225406,0.6949891067538126,0.8161176846818036,0.15431164901664146,0.03712871287128713,0.000851063829787234,0.9666666666666667,39
802,ttl_short,3,42.0,1.0,0.96,1.25,1192,12,589,447,0.9900332225913622,0.6692869174620999,0.7986599664991625,0.1344165435745938,0.026143790849673203,0.002717391304347826,0.9230769230769231,35
803,ttl_short,3,42.0,1.0,0.96,1.25,1344,12,588,296,0.9911504424778761,0.6956521739130435,0.8175182481751825,0.14410480349344978,0.03896103896103896,0.0,1.0,36
804,ttl_short,3,42.0,1.0,0.96,1.25,1280,16,479,465,0.9876543209876543,0.7276861853325753,0.8379705400981996,0.18664383561643835,0.033264033264033266,0.003404255319148936,0.9428571428571428,43
