episode,policy,ttl,width_deg,speed,detection_prob,certificate_noise,certificate_false_negative,certificate_false_positive,tp,fp,fn,tn,precision,recall,f1,occluded_keep_rate,stale_clear_absence_rate,clear_exists_missing_rate,occlusion_survival_rate,deletion_events
566,certificate,3,42.0,1.0,0.96,10.0,0.0,0.0,1922,13,63,242,0.99328165374677,0.9682619647355164,0.9806122448979592,0.9089595375722543,0.050980392156862744,0.0,1.0,5
567,certificate,3,42.0,1.0,0.96,10.0,0.0,0.0,1942,74,60,164,0.9632936507936508,0.97002997002997,0.966650074664012,0.918732782369146,0.31092436974789917,0.0007836990595611285,1.0,4
568,certificate,3,42.0,1.0,0.96,10.0,0.0,0.0,2085,6,21,128,0.9971305595408895,0.99002849002849,0.9935668334524661,0.9703389830508474,0.04477611940298507,0.0,1.0,2
569,certificate,3,42.0,1.0,0.96,10.0,0.0,0.0,1980,50,15,195,0.9753694581280788,0.9924812030075187,0.9838509316770185,0.9787535410764873,0.20408163265306123,0.0,1.0,4
570,certificate,3,42.0,1.0,0.96,10.0,0.0,0.0,1889,35,63,253,0.9818087318087318,0.9677254098360656,0.9747162022703818,0.9194805194805195,0.12152777777777778,0.0008460236886632825,1.0,4
571,certificate,3,42.0,1.0,0.96,10.0,0.0,0.0,1614,89,17,520,0.9477392836171462,0.9895769466584917,0.9682063587282543,0.9679245283018868,0.14614121510673234,0.0,1.0,8
572,certificate,3,42.0,1.0,0.96,10.0,0.0,0.0,1964,88,46,142,0.9571150097465887,0.9771144278606965,0.967011324470704,0.9362606232294618,0.3826086956521739,0.0007668711656441718,1.0,5
573,certificate,3,42.0,1.0,0.96,10.0,0.0,0.0,1959,74,45,162,0.9636005902606984,0.9775449101796407,0.9705226653455536,0.928,0.3135593220338983,0.0,1.0,3
574,certificate,3,42.0,1.0,0.96,10.0,0.0,0.0,1497,104,80,559,0.9350405996252342,0.9492707672796449,0.9421019509125235,0.863013698630137,0.1568627450980392,0.0,1.0,11
575,certificate,3,42.0,1.0,0.96,10.0,0.0,0.0,1645,112,68,415,0.9362549800796812,0.9603035610040864,0.9481268011527377,0.8838028169014085,0.2125237191650854,0.0017467248908296944,1.0,8
576,certificate,3,42.0,1.0,0.96,10.0,0.0,0.0,1897,44,39,260,0.9773312725399279,0.9798553719008265,0.978591694609234,0.9449152542372882,0.14473684210526316,0.0,1.0,5
577,certificate,3,42.0,1.0,0.96,10.0,0.0,0.0,1905,95,46,194,0.9525,0.9764223475140953,0.9643128321943811,0.935251798561151,0.328719723183391,0.0007961783439490446,1.0,4
578,certificate,3,42.0,1.0,0.96,10.0,0.0,0.0,1901,52,94,193,0.9733742959549411,0.9528822055137844,0.9630192502532927,0.8613569321533924,0.21224489795918366,0.0,1.0,3
579,certificate,3,42.0,1.0,0.96,10.0,0.0,0.0,1716,33,59,432,0.9811320754716981,0.9667605633802817,0.9738933030646992,0.9090909090909091,0.07096774193548387,0.0017421602787456446,0.9615384615384616,7
580,certificate,3,42.0,1.0,0.96,10.0,0.0,0.0,1676,86,127,351,0.9511918274687855,0.9295618413754853,0.9402524544179524,0.8072837632776935,0.19679633867276888,0.0,1.0,7
581,certificate,3,42.0,1.0,0.96,10.0,0.0,0.0,1843,91,95,211,0.9529472595656671,0.9509803921568627,0.9519628099173554,0.8634361233480177,0.30132450331125826,0.0015910898965791568,1.0,6
582,certificate,3,42.0,1.0,0.96,10.0,0.0,0.0,1958,52,67,163,0.9741293532338309,0.9669135802469135,0.9705080545229243,0.912043301759134,0.24186046511627907,0.0015552099533437014,1.0,3
583,certificate,3,42.0,1.0,0.96,10.0,0.0,0.0,1944,29,60,207,0.9853015712113533,0.9700598802395209,0.9776213226049786,0.9151343705799151,0.1228813559322034,0.0,1.0,3
584,certificate,3,42.0,1.0,0.96,10.0,0.0,0.0,1942,53,30,215,0.9734335839598998,0.9847870182555781,0.9790773884547518,0.9565891472868217,0.19776119402985073,0.0015071590052750565,1.0,5
585,certificate,3,42.0,1.0,0.96,10.0,0.0,0.0,1884,67,38,251,0.9656586365966171,0.9802289281997919,0.9728892331525948,0.9445277361319341,0.21069182389937108,0.0007968127490039841,1.0,5
586,certificate,3,42.0,1.0,0.96,10.0,0.0,0.0,1935,24,87,194,0.9877488514548239,0.956973293768546,0.9721175584024115,0.8804945054945055,0.11009174311926606,0.0,1.0,3
587,certificate,3,42.0,1.0,0.96,10.0,0.0,0.0,1505,44,138,553,0.9715945771465462,0.9160073037127207,0.9429824561403509,0.7741407528641571,0.07370184254606366,0.0,1.0,8
588,certificate,3,42.0,1.0,0.96,10.0,0.0,0.0,1994,13,43,190,0.9935226706527155,0.9788905252822778,0.9861523244312562,0.9383954154727794,0.06403940886699508,0.0,1.0,3
589,certificate,3,42.0,1.0,0.96,10.0,0.0,0.0,1907,29,83,221,0.9850206611570248,0.9582914572864322,0.9714722363728987,0.8828571428571429,0.116,0.0007751937984496124,0.9714285714285714,6
590,certificate,3,42.0,1.0,0.96,10.0,0.0,0.0,1972,16,65,187,0.9919517102615694,0.9680903289150712,0.9798757763975154,0.9110807113543091,0.07881773399014778,0.0,1.0,3
591,certificate,3,42.0,1.0,0.96,10.0,0.0,0.0,1928,31,78,203,0.9841755997958141,0.9611166500498505,0.9725094577553594,0.8985695708712613,0.13247863247863248,0.0,1.0,4
592,certificate,3,42.0,1.0,0.96,10.0,0.0,0.0,1832,30,97,281,0.9838882921589689,0.9497148781752203,0.9664996043260353,0.8558692421991084,0.09646302250803858,0.0,1.0,6
593,certificate,3,42.0,1.0,0.96,10.0,0.0,0.0,1774,52,117,297,0.9715224534501643,0.938127974616605,0.9545332257196665,0.8145800316957211,0.1489971346704871,0.0,1.0,6
594,certificate,3,42.0,1.0,0.96,10.0,0.0,0.0,2017,20,51,152,0.9901816396661758,0.9753384912959381,0.9827040194884288,0.9355670103092784,0.11627906976744186,0.0007739938080495357,1.0,4
595,certificate,3,42.0,1.0,0.96,10.0,0.0,0.0,1750,67,40,383,0.9631260319207485,0.9776536312849162,0.9703354588300528,0.9387442572741195,0.14888888888888888,0.0,1.0,7
596,certificate,3,42.0,1.0,0.96,10.0,0.0,0.0,1756,50,53,381,0.9723145071982281,0.970702045328911,0.9715076071922545,0.9165329052969502,0.11600928074245939,0.0008431703204047217,1.0,8
597,certificate,3,42.0,1.0,0.96,10.0,0.0,0.0,1983,59,46,152,0.9711067580803134,0.9773287333661902,0.974207811348563,0.9343065693430657,0.2796208530805687,0.000744047619047619,1.0,4
598,certificate,3,42.0,1.0,0.96,10.0,0.0,0.0,1980,24,56,180,0.9880239520958084,0.9724950884086444,0.9801980198019803,0.926509186351706,0.11764705882352941,0.0,1.0,3
599,certificate,3,42.0,1.0,0.96,10.0,0.0,0.0,1549,55,53,583,0.96571072319202,0.966916354556804,0.9663131628197131,0.9126050420168067,0.08620689655172414,0.0009930486593843098,1.0,9
600,certificate,3,42.0,1.0,0.96,10.0,0.0,0.0,1797,15,84,344,0.9917218543046358,0.9553429027113237,0.9731925264012998,0.8801169590643275,0.04178272980501393,0.001670843776106934,1.0,6
601,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1908,83,38,211,0.958312405826218,0.9804727646454265,0.969265938531877,0.9500674763832658,0.282312925170068,0.0008298755186721991,1.0,7
602,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1856,37,54,293,0.9804543053354464,0.9717277486910995,0.9760715224822508,0.9240506329113924,0.11212121212121212,0.0,1.0,5
603,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1961,68,66,145,0.9664859536717595,0.9674395658608781,0.9669625246548322,0.9094766619519095,0.3192488262910798,0.0015151515151515152,0.9736842105263158,6
604,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,2102,21,51,66,0.9901083372585964,0.9763121226196005,0.9831618334892424,0.9370277078085643,0.2413793103448276,0.0007358351729212656,0.972972972972973,4
605,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1902,77,110,151,0.9610914603335018,0.9453280318091452,0.9531445752944124,0.8496551724137931,0.33771929824561403,0.000777000777000777,1.0,7
606,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,2003,57,39,141,0.9723300970873786,0.9809010773751224,0.9765967820575329,0.9433962264150944,0.2878787878787879,0.0,1.0,3
607,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1915,33,97,195,0.9830595482546202,0.9517892644135189,0.9671717171717171,0.8708388814913449,0.14473684210526316,0.0,1.0,10
608,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1824,50,167,199,0.9733191035218783,0.9161225514816675,0.9438551099611903,0.7634560906515581,0.20080321285140562,0.0,1.0,4
609,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1902,45,59,234,0.9768875192604006,0.969913309535951,0.9733879222108496,0.9116766467065869,0.16129032258064516,0.0,1.0,5
610,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1853,76,114,197,0.9606013478486263,0.942043721403152,0.9512320328542094,0.8394366197183099,0.2783882783882784,0.0,1.0,4
611,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1929,59,77,175,0.9703219315895373,0.9616151545363908,0.9659489233850775,0.8931623931623932,0.25213675213675213,0.0015337423312883436,1.0,6
612,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1839,15,156,230,0.9919093851132686,0.9218045112781955,0.9555728760717069,0.7842323651452282,0.061224489795918366,0.0,1.0,9
613,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1739,33,58,410,0.9813769751693002,0.9677239844184753,0.9745026618100309,0.9074960127591707,0.0744920993227991,0.0,1.0,7
614,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,2089,3,63,85,0.998565965583174,0.970724907063197,0.9844486333647502,0.9231722428748451,0.03409090909090909,0.0007434944237918215,0.9761904761904762,6
615,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1809,131,83,217,0.9324742268041237,0.9561310782241015,0.9441544885177453,0.8775811209439528,0.3764367816091954,0.0,1.0,7
616,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1878,47,23,292,0.9755844155844156,0.9879011046817464,0.9817041296393099,0.9661538461538461,0.13864306784660768,0.0007993605115907274,1.0,6
617,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1817,177,80,166,0.9112337011033099,0.9578281497100686,0.9339501413518376,0.8736176935229067,0.5160349854227405,0.0,1.0,6
618,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1975,36,86,143,0.982098458478369,0.9582726831635129,0.9700392927308448,0.8865153538050734,0.2011173184357542,0.0007621951219512195,1.0,5
619,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1782,56,51,351,0.969532100108814,0.972176759410802,0.9708526287115228,0.9227129337539433,0.1375921375921376,0.0016680567139282735,0.96875,7
620,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,2048,28,41,123,0.9865125240847784,0.9803733843944471,0.9834333733493397,0.9522012578616352,0.18543046357615894,0.00231839258114374,1.0,4
621,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1944,67,101,128,0.9666832421680756,0.9506112469437653,0.9585798816568047,0.8719898605830165,0.3435897435897436,0.0,1.0,9
622,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1736,51,109,344,0.9714605484051483,0.9409214092140922,0.9559471365638768,0.8377976190476191,0.1291139240506329,0.0,1.0,6
623,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1697,122,87,334,0.9329301814183617,0.9512331838565022,0.941992783791285,0.8621236133122029,0.2675438596491228,0.0,1.0,7
624,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1983,48,47,162,0.9763663220088626,0.9768472906403941,0.976606747106624,0.9352617079889807,0.22857142857142856,0.0,1.0,6
625,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1924,43,69,204,0.9781392984239959,0.9653788258906172,0.9717171717171718,0.8934169278996865,0.17408906882591094,0.0007380073800738007,1.0,9
626,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1715,77,196,252,0.95703125,0.8974358974358975,0.9262759924385634,0.7138686131386861,0.23404255319148937,0.0,1.0,8
627,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1923,76,102,139,0.9619809904952477,0.9496296296296296,0.955765407554672,0.8654353562005277,0.35348837209302325,0.0,1.0,7
628,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1789,34,130,287,0.9813494240263302,0.9322563835330901,0.9561731694281134,0.8169014084507042,0.1059190031152648,0.0,1.0,6
629,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1957,35,122,126,0.982429718875502,0.9413179413179413,0.9614345369688038,0.8390501319261213,0.21739130434782608,0.0,1.0,5
630,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1627,175,107,331,0.9028856825749167,0.9382929642445214,0.9202488687782805,0.8262987012987013,0.3458498023715415,0.0,1.0,10
631,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1805,55,97,283,0.9704301075268817,0.9490010515247108,0.9595959595959596,0.8539156626506024,0.16272189349112426,0.0,1.0,6
632,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1926,41,163,110,0.9791560752414845,0.9219722355193872,0.9497041420118343,0.7936708860759494,0.271523178807947,0.0,1.0,4
633,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1904,24,124,188,0.9875518672199171,0.9388560157790927,0.9625884732052579,0.8383705650459922,0.11320754716981132,0.0007892659826361484,1.0,8
634,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1901,39,93,207,0.9798969072164948,0.9533600802407222,0.9664463650228774,0.8755129958960328,0.15853658536585366,0.001583531274742676,1.0,5
635,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1853,57,68,262,0.9701570680628272,0.9646017699115044,0.96737144348734,0.9010339734121122,0.1786833855799373,0.0008038585209003215,1.0,7
636,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1945,19,134,142,0.9903258655804481,0.9355459355459356,0.9621568142468464,0.8186738836265224,0.11801242236024845,0.0,1.0,3
637,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1835,84,72,249,0.9562272016675352,0.9622443628736235,0.9592263460533194,0.8876582278481012,0.25225225225225223,0.000784313725490196,1.0,8
638,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,2096,6,25,113,0.9971455756422455,0.9882131070249882,0.9926592469808194,0.9672578444747613,0.05042016806722689,0.0007204610951008645,1.0,5
639,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1974,47,63,156,0.9767441860465116,0.9690721649484536,0.9728930507639231,0.908695652173913,0.2315270935960591,0.0,1.0,6
640,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1863,16,113,248,0.9914848323576371,0.9428137651821862,0.9665369649805448,0.8430555555555556,0.06060606060606061,0.0,1.0,9
641,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1822,35,42,341,0.9811523963381799,0.9774678111587983,0.9793066380005376,0.9367469879518072,0.09308510638297872,0.0,1.0,7
642,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1694,76,49,421,0.9570621468926553,0.9718875502008032,0.964417876458867,0.9318518518518518,0.1529175050301811,0.0028089887640449437,0.9545454545454546,10
643,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,2065,41,87,47,0.9805318138651472,0.9595724907063197,0.9699389384687647,0.8877005347593583,0.4659090909090909,0.002136752136752137,1.0,4
644,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,2011,6,65,158,0.9970252850768468,0.9686897880539499,0.9826533105301734,0.9185750636132316,0.036585365853658534,0.0007751937984496124,1.0,5
645,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1923,26,63,228,0.986659825551565,0.9682779456193353,0.9773824650571792,0.909221902017291,0.10236220472440945,0.0,1.0,6
646,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,2000,32,29,179,0.984251968503937,0.9857072449482503,0.9849790691947797,0.9579710144927536,0.15165876777251186,0.0,1.0,5
647,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1782,79,67,312,0.9575497044599678,0.9637641968631693,0.9606469002695418,0.9030390738060782,0.2020460358056266,0.0,1.0,10
648,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,2008,9,62,161,0.9955379276152702,0.970048309178744,0.9826278443846341,0.9118065433854907,0.052941176470588235,0.0,1.0,4
649,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1821,54,84,281,0.9712,0.9559055118110236,0.9634920634920635,0.8730650154798761,0.16119402985074627,0.0015885623510722795,1.0,5
650,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1913,118,39,170,0.9419005416051206,0.9800204918032787,0.960582475520964,0.9425981873111783,0.4097222222222222,0.0007751937984496124,1.0,8
651,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,2055,6,97,82,0.9970887918486172,0.9549256505576208,0.9755518632803228,0.8741808650065531,0.06818181818181818,0.0007199424046076314,1.0,2
652,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1699,56,67,418,0.9680911680911681,0.9620611551528879,0.9650667424027266,0.9016152716593245,0.11814345991561181,0.0,1.0,11
653,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1875,53,127,185,0.9725103734439834,0.9365634365634365,0.9541984732824428,0.8160583941605839,0.22268907563025211,0.0007593014426727411,1.0,6
654,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1940,74,67,159,0.9632571996027806,0.966616841056303,0.9649340959960209,0.9029411764705882,0.31759656652360513,0.0007535795026375283,1.0,6
655,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1789,74,107,270,0.9602791196994096,0.9435654008438819,0.9518488959829742,0.8407738095238095,0.21511627906976744,0.0,1.0,7
656,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1972,24,68,176,0.9879759519038076,0.9666666666666667,0.9772051536174431,0.9092122830440588,0.12,0.0,1.0,4
657,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,2068,46,57,69,0.978240302743614,0.9731764705882353,0.9757018164661476,0.9261213720316622,0.4,0.000731528895391368,1.0,6
658,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1541,87,102,510,0.9465601965601965,0.9379184418746196,0.942219504738612,0.8204225352112676,0.1457286432160804,0.0,1.0,10
659,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1894,63,148,135,0.9678078691875319,0.9275220372184133,0.9472368092023006,0.8098404255319149,0.3181818181818182,0.003875968992248062,1.0,5
660,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,2014,25,63,138,0.9877390877881315,0.9696677900818488,0.9786200194363459,0.9201030927835051,0.15337423312883436,0.0007686395080707148,1.0,4
661,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1611,72,49,508,0.9572192513368984,0.9704819277108434,0.9638049655997608,0.9177852348993288,0.12413793103448276,0.0,1.0,8
662,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,2140,8,24,68,0.9962756052141527,0.988909426987061,0.9925788497217068,0.9712574850299401,0.10526315789473684,0.0,1.0,2
663,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1874,38,109,219,0.9801255230125523,0.9450327786182552,0.9622593068035943,0.8427128427128427,0.14785992217898833,0.0,1.0,8
664,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1862,48,64,266,0.974869109947644,0.9667705088265836,0.9708029197080292,0.9026275115919629,0.15286624203821655,0.0007818608287724785,1.0,4
665,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,2040,35,89,76,0.983132530120482,0.9581963363081258,0.9705042816365366,0.8794520547945206,0.3153153153153153,0.0007147962830593281,1.0,5
666,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1903,27,120,190,0.9860103626943005,0.9406821552150272,0.9628130533771819,0.8371777476255088,0.12442396313364056,0.0,1.0,6
667,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,2047,6,83,104,0.9970774476376035,0.9610328638497653,0.9787234042553191,0.8952020202020202,0.05454545454545454,0.0,1.0,5
668,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,2007,36,111,86,0.9823788546255506,0.9475920679886686,0.9646719538572459,0.8630653266331658,0.29508196721311475,0.0015128593040847202,0.9655172413793104,10
669,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,2088,29,69,54,0.9863013698630136,0.9680111265646731,0.9770706598034627,0.9088397790055248,0.3493975903614458,0.00209351011863224,1.0,3
670,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,2039,6,93,102,0.9970660146699266,0.9563789868667918,0.9762987790280105,0.8768211920529801,0.05555555555555555,0.0,1.0,4
671,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1990,21,80,149,0.989557434112382,0.961352657004831,0.9752511639304093,0.8908839779005525,0.12352941176470589,0.0007429420505200594,1.0,4
672,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1766,60,109,305,0.9671412924424972,0.9418666666666666,0.9543366657660091,0.8402366863905325,0.1643835616438356,0.0008340283569641367,1.0,10
673,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1856,17,116,251,0.990923651895355,0.9411764705882353,0.965409622886866,0.8382559774964838,0.06343283582089553,0.0007930214115781126,1.0,7
674,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,2048,31,60,101,0.9850889850889851,0.9715370018975332,0.9782660616192979,0.9150141643059491,0.23484848484848486,0.0,1.0,3
675,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1746,12,185,297,0.9931740614334471,0.9041947177628172,0.9465979940363243,0.7242921013412816,0.038834951456310676,0.0,1.0,6
676,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1758,152,71,259,0.9204188481675393,0.9611809732094041,0.9403583845948115,0.89900426742532,0.36982968369829683,0.0,1.0,9
677,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1784,62,97,297,0.9664138678223185,0.9484316852737905,0.95733834182989,0.8518518518518519,0.17270194986072424,0.0008110300081103001,1.0,11
678,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1836,79,73,252,0.9587467362924282,0.961760083813515,0.9602510460251046,0.8835725677830941,0.23867069486404835,0.0,1.0,6
679,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,2108,6,50,76,0.9971617786187322,0.9768303985171455,0.9868913857677902,0.9336870026525199,0.07317073170731707,0.0,1.0,2
680,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1734,49,191,266,0.9725182277061133,0.9007792207792208,0.9352750809061487,0.7476635514018691,0.15555555555555556,0.0017006802721088435,1.0,9
681,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,2042,24,69,105,0.9883833494675702,0.9673140691615348,0.9777352166626766,0.903899721448468,0.18604651162790697,0.0,1.0,3
682,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1805,57,92,286,0.9693877551020408,0.9515023721665788,0.9603617983506252,0.8617021276595744,0.1661807580174927,0.0008071025020177562,0.9642857142857143,10
683,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,2042,6,81,111,0.9970703125,0.9618464437117287,0.9791416926396548,0.89453125,0.05128205128205128,0.0,1.0,5
684,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1758,38,110,334,0.9788418708240535,0.9411134903640257,0.9596069868995633,0.8445078459343794,0.10215053763440861,0.000856898029134533,0.9583333333333334,7
685,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1882,41,103,214,0.9786791471658867,0.9481108312342569,0.963152507676561,0.864,0.1607843137254902,0.0008097165991902834,1.0,7
686,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1714,87,46,393,0.9516935036091061,0.9738636363636364,0.9626509407469812,0.9289099526066351,0.18125,0.0008873114463176575,1.0,8
687,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1933,22,45,240,0.9887468030690537,0.9772497472194136,0.9829646580218663,0.9349112426035503,0.08396946564885496,0.0007680491551459293,1.0,6
688,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1860,27,107,246,0.985691573926868,0.945602440264362,0.9652309289050338,0.8449275362318841,0.0989010989010989,0.0,1.0,7
689,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1993,17,166,64,0.9915422885572139,0.9231125521074571,0.9561045814343967,0.7824377457404981,0.20987654320987653,0.0,1.0,5
690,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1961,43,61,175,0.9785429141716567,0.9698318496538081,0.974167908594138,0.9192462987886945,0.19724770642201836,0.0007818608287724785,1.0,5
691,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,2053,16,80,91,0.9922667955534075,0.9624941397093296,0.9771537363160401,0.8902606310013718,0.14953271028037382,0.0,1.0,6
692,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1848,7,137,248,0.9962264150943396,0.9309823677581864,0.9625,0.8193891102257637,0.027450980392156862,0.0008116883116883117,1.0,5
693,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,2008,40,65,127,0.98046875,0.9686444766039556,0.9745207473914098,0.9112676056338028,0.23952095808383234,0.001467351430667645,1.0,5
694,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1716,96,121,307,0.9470198675496688,0.9341317365269461,0.9405316525075362,0.8161094224924013,0.23821339950372208,0.0,1.0,7
695,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1852,45,46,297,0.9762783342119136,0.9757639620653319,0.9760210803689064,0.9292307692307692,0.13157894736842105,0.0,1.0,7
696,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1804,77,72,287,0.9590643274853801,0.9616204690831557,0.9603406973649189,0.8984485190409027,0.21153846153846154,0.0,1.0,8
697,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1887,79,30,244,0.9598168870803663,0.9843505477308294,0.9719289209374196,0.9533437013996889,0.24458204334365324,0.0,1.0,5
698,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1910,44,52,234,0.977482088024565,0.9734964322120285,0.9754851889683351,0.9251798561151079,0.15827338129496402,0.0,1.0,6
699,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1605,47,70,518,0.9715496368038741,0.9582089552238806,0.9648331830477909,0.8928,0.0831858407079646,0.002857142857142857,0.92,11
700,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1778,52,75,335,0.9715846994535519,0.9595250944414463,0.9655172413793104,0.8914616497829233,0.1343669250645995,0.0,1.0,8
701,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1625,75,92,448,0.9558823529411765,0.9464181712288876,0.9511267193444543,0.8438030560271647,0.14340344168260039,0.0,1.0,7
702,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1803,52,79,306,0.9719676549865229,0.9580233793836345,0.964945143162965,0.881203007518797,0.1452513966480447,0.0,1.0,7
703,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1820,36,185,199,0.9806034482758621,0.9077306733167082,0.9427609427609428,0.7451790633608816,0.15319148936170213,0.0,1.0,6
704,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1924,43,23,250,0.9781392984239959,0.9881869542886492,0.9831374552887072,0.9692101740294511,0.14675767918088736,0.0,1.0,6
705,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1838,56,52,294,0.9704329461457233,0.9724867724867725,0.9714587737843552,0.9228486646884273,0.16,0.0,1.0,6
706,certificate,3,42.0,1.0,0.96,16.0,0.0,0.0,1920,59,54,207,0.9701869631126832,0.9726443768996961,0.9714141158613712,0.9210134128166915,0.22180451127819548,0.0007674597083653108,1.0,7
